Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
VOC 2014,PPG1250-3,SYRIAN VIOLET,219,205,227,84.17667757,9.12840540,-9.85522885,0.392556000000000,0.653645000000000,0.769285000000000,0.790979000000000,0.790076000000000,0.781703000000000,0.768475000000000,0.754742000000000,0.731972000000000,0.704956000000000,0.680993000000000,0.654888000000000,0.621248000000000,0.589459000000000,0.578584000000000,0.577851000000000,0.577146000000000,0.580984000000000,0.621483000000000,0.676390000000000,0.717716000000000,0.734179000000000,0.730222000000000,0.732366000000000,0.742435000000000,0.767035000000000,0.793602000000000,0.809559000000000,0.818183000000000,0.816422000000000,0.809690000000000
VOC 2014,PPG1250-4,SEA LAVENDER,202,181,215,76.30844538,14.12233186,-15.17352911,0.389251000000000,0.611898000000000,0.687689000000000,0.700245000000000,0.696335000000000,0.685918000000000,0.666489000000000,0.647461000000000,0.615809000000000,0.577766000000000,0.545900000000000,0.515185000000000,0.473835000000000,0.432980000000000,0.419505000000000,0.423194000000000,0.423026000000000,0.426660000000000,0.471378000000000,0.538737000000000,0.593057000000000,0.617440000000000,0.615762000000000,0.617827000000000,0.635391000000000,0.670263000000000,0.709025000000000,0.733900000000000,0.746797000000000,0.744153000000000,0.730602000000000
VOC 2014,PPG1250-5,PLUM PERFECT,174,144,194,64.05276521,20.97469122,-22.48492173,0.368607000000000,0.541286000000000,0.585974000000000,0.584723000000000,0.565367000000000,0.538108000000000,0.505165000000000,0.476113000000000,0.435101000000000,0.394104000000000,0.361656000000000,0.329979000000000,0.291863000000000,0.259589000000000,0.249170000000000,0.247081000000000,0.246944000000000,0.251077000000000,0.292665000000000,0.358875000000000,0.418659000000000,0.447330000000000,0.443434000000000,0.446162000000000,0.462388000000000,0.505058000000000,0.557802000000000,0.599293000000000,0.625937000000000,0.624526000000000,0.616269000000000
VOC 2014,PPG1250-6,BELL HEATHER,158,123,177,56.64708897,24.09494054,-24.40310194,0.321993000000000,0.448584000000000,0.486313000000000,0.488394000000000,0.470154000000000,0.440793000000000,0.406597000000000,0.373343000000000,0.328942000000000,0.294919000000000,0.269584000000000,0.237145000000000,0.203570000000000,0.184069000000000,0.178260000000000,0.171192000000000,0.165640000000000,0.178051000000000,0.225252000000000,0.285959000000000,0.327941000000000,0.346732000000000,0.352633000000000,0.363056000000000,0.383226000000000,0.413783000000000,0.446381000000000,0.463785000000000,0.467927000000000,0.463969000000000,0.452203000000000
VOC 2014,PPG1250-7,ROYAL LILAC,125,95,149,45.19113315,23.31211547,-25.67854546,0.242079000000000,0.308140000000000,0.329833000000000,0.332695000000000,0.321333000000000,0.300363000000000,0.272519000000000,0.248031000000000,0.215950000000000,0.183561000000000,0.159834000000000,0.141440000000000,0.121485000000000,0.105352000000000,0.100501000000000,0.100374000000000,0.101152000000000,0.103171000000000,0.120426000000000,0.154496000000000,0.190791000000000,0.208983000000000,0.208241000000000,0.211990000000000,0.239012000000000,0.287806000000000,0.346823000000000,0.387215000000000,0.404775000000000,0.405202000000000,0.412731000000000
VOC 2014,PPG1251-1,DREAM DUST,234,227,230,90.87488124,3.15279592,-1.36427800,0.399656000000000,0.663879000000000,0.778613000000000,0.804314000000000,0.809249000000000,0.811416000000000,0.811727000000000,0.810843000000000,0.807164000000000,0.800562000000000,0.793953000000000,0.785535000000000,0.770530000000000,0.754394000000000,0.749441000000000,0.752948000000000,0.754547000000000,0.758441000000000,0.780017000000000,0.806147000000000,0.822138000000000,0.827770000000000,0.829761000000000,0.833107000000000,0.840874000000000,0.849174000000000,0.854892000000000,0.855983000000000,0.855383000000000,0.851725000000000,0.840761000000000
VOC 2014,PPG1251-2,TIARA,233,225,230,90.21678932,4.02214214,-2.41472152,0.405108000000000,0.671023000000000,0.784634000000000,0.808331000000000,0.810651000000000,0.811738000000000,0.809052000000000,0.805911000000000,0.799045000000000,0.790645000000000,0.782676000000000,0.772201000000000,0.754396000000000,0.735984000000000,0.729577000000000,0.731704000000000,0.732333000000000,0.737766000000000,0.765849000000000,0.797432000000000,0.814745000000000,0.821380000000000,0.824500000000000,0.828701000000000,0.833173000000000,0.836631000000000,0.838349000000000,0.836951000000000,0.834271000000000,0.830983000000000,0.818511000000000
VOC 2014,PPG1251-3,SONORA ROSE,230,211,226,86.53927318,9.15703979,-5.49025466,0.400375000000000,0.661764000000000,0.769957000000000,0.787316000000000,0.784068000000000,0.775037000000000,0.761860000000000,0.747570000000000,0.726503000000000,0.710390000000000,0.697597000000000,0.671626000000000,0.647719000000000,0.639721000000000,0.637132000000000,0.624164000000000,0.614878000000000,0.651289000000000,0.717071000000000,0.765352000000000,0.783393000000000,0.785556000000000,0.786550000000000,0.789371000000000,0.794406000000000,0.802154000000000,0.808511000000000,0.808965000000000,0.804392000000000,0.797785000000000,0.778125000000000
VOC 2014,PPG1251-4,PINK PEONY,221,192,216,80.90518543,14.68061213,-8.71809055,0.396903000000000,0.633464000000000,0.715925000000000,0.723404000000000,0.712001000000000,0.696833000000000,0.677980000000000,0.658762000000000,0.628714000000000,0.606192000000000,0.588560000000000,0.556924000000000,0.525089000000000,0.512360000000000,0.509263000000000,0.497172000000000,0.489930000000000,0.519665000000000,0.594094000000000,0.666474000000000,0.712234000000000,0.731870000000000,0.732107000000000,0.734822000000000,0.745263000000000,0.762405000000000,0.778285000000000,0.786925000000000,0.790447000000000,0.788893000000000,0.778546000000000
VOC 2014,PPG1251-5,MOORLAND HEATHER,198,153,190,68.34632535,23.63179988,-13.47966895,0.360934000000000,0.522070000000000,0.559436000000000,0.556161000000000,0.539641000000000,0.517950000000000,0.492075000000000,0.468349000000000,0.434409000000000,0.406187000000000,0.385193000000000,0.356095000000000,0.322312000000000,0.298409000000000,0.291736000000000,0.286571000000000,0.283498000000000,0.302804000000000,0.369830000000000,0.459530000000000,0.535258000000000,0.581828000000000,0.596797000000000,0.604294000000000,0.613032000000000,0.625130000000000,0.634829000000000,0.638790000000000,0.641584000000000,0.636242000000000,0.626448000000000
VOC 2014,PPG1251-6,MULBERRY BUSH,167,115,160,55.18091445,27.98119527,-16.62926259,0.294875000000000,0.380672000000000,0.393080000000000,0.389353000000000,0.373299000000000,0.351442000000000,0.326639000000000,0.304776000000000,0.274925000000000,0.248054000000000,0.228248000000000,0.207054000000000,0.180906000000000,0.159918000000000,0.153658000000000,0.152594000000000,0.152579000000000,0.161256000000000,0.203551000000000,0.275851000000000,0.349270000000000,0.400924000000000,0.420952000000000,0.430487000000000,0.439449000000000,0.451900000000000,0.463231000000000,0.467980000000000,0.469291000000000,0.464554000000000,0.456089000000000
VOC 2014,PPG1251-7,GRAPE JUICE,138,87,133,44.21506210,28.65345923,-17.29749174,0.223875000000000,0.267707000000000,0.271357000000000,0.266992000000000,0.250949000000000,0.230777000000000,0.209059000000000,0.191689000000000,0.169449000000000,0.147765000000000,0.132675000000000,0.120144000000000,0.104317000000000,0.090763000000000,0.087043000000000,0.087624000000000,0.088726000000000,0.091222000000000,0.111774000000000,0.155566000000000,0.212485000000000,0.260208000000000,0.278699000000000,0.288061000000000,0.306567000000000,0.336355000000000,0.369068000000000,0.393314000000000,0.410486000000000,0.411507000000000,0.411507000000000
VOC 2014,PPG1252-1,LAVENDER PEARL,236,230,230,91.71728478,2.58964261,-0.25323764,0.398071000000000,0.659619000000000,0.775480000000000,0.803363000000000,0.810519000000000,0.814910000000000,0.818463000000000,0.819442000000000,0.817841000000000,0.813677000000000,0.808551000000000,0.801820000000000,0.789095000000000,0.775860000000000,0.771720000000000,0.775088000000000,0.777385000000000,0.782228000000000,0.801920000000000,0.825141000000000,0.838309000000000,0.843130000000000,0.844884000000000,0.848670000000000,0.856570000000000,0.865530000000000,0.871099000000000,0.871956000000000,0.871389000000000,0.868411000000000,0.857860000000000
VOC 2014,PPG1252-2,HEAVEN SENT,236,227,234,91.01120552,4.66655306,-3.11077912,0.406912000000000,0.680251000000000,0.805852000000000,0.834940000000000,0.839340000000000,0.840062000000000,0.838429000000000,0.835494000000000,0.827946000000000,0.816675000000000,0.805802000000000,0.793115000000000,0.771293000000000,0.747396000000000,0.738860000000000,0.742713000000000,0.743530000000000,0.746501000000000,0.776225000000000,0.814760000000000,0.839604000000000,0.849530000000000,0.852872000000000,0.857858000000000,0.865379000000000,0.873412000000000,0.876065000000000,0.874811000000000,0.874025000000000,0.872899000000000,0.862106000000000
VOC 2014,PPG1252-3,DESERT DAWN,235,220,230,89.23010829,7.17351910,-3.92807783,0.405536000000000,0.673405000000000,0.790005000000000,0.813824000000000,0.814038000000000,0.812071000000000,0.806056000000000,0.799121000000000,0.785619000000000,0.771474000000000,0.758868000000000,0.739559000000000,0.715569000000000,0.698510000000000,0.693327000000000,0.691721000000000,0.689586000000000,0.705152000000000,0.749532000000000,0.795837000000000,0.825708000000000,0.837288000000000,0.838214000000000,0.841086000000000,0.851514000000000,0.864469000000000,0.875554000000000,0.879426000000000,0.881110000000000,0.879049000000000,0.867494000000000
VOC 2014,PPG1252-4,SWEET ALYSSUM,227,197,221,82.66333920,15.01609800,-8.79595897,0.400448000000000,0.645628000000000,0.738669000000000,0.753817000000000,0.749098000000000,0.736635000000000,0.719362000000000,0.700459000000000,0.671001000000000,0.646078000000000,0.627377000000000,0.596784000000000,0.561164000000000,0.538030000000000,0.530969000000000,0.523297000000000,0.516384000000000,0.539302000000000,0.612255000000000,0.694213000000000,0.748906000000000,0.775299000000000,0.787948000000000,0.802376000000000,0.817782000000000,0.830217000000000,0.834813000000000,0.828632000000000,0.817650000000000,0.814132000000000,0.804826000000000
VOC 2014,PPG1252-5,CHATEAU ROSE,213,167,205,73.77621691,23.66474018,-13.70103834,0.390033000000000,0.604815000000000,0.669055000000000,0.667221000000000,0.644682000000000,0.616433000000000,0.586631000000000,0.557538000000000,0.517176000000000,0.485439000000000,0.461744000000000,0.426448000000000,0.389449000000000,0.369083000000000,0.364436000000000,0.354893000000000,0.348620000000000,0.374873000000000,0.453186000000000,0.550350000000000,0.632014000000000,0.678498000000000,0.684254000000000,0.690284000000000,0.712854000000000,0.753187000000000,0.796341000000000,0.827353000000000,0.847847000000000,0.851520000000000,0.847640000000000
VOC 2014,PPG1252-6,DAPHNE ROSE,188,129,179,61.47227383,30.85917146,-17.57770901,0.348955000000000,0.490444000000000,0.514640000000000,0.507111000000000,0.479166000000000,0.446220000000000,0.412800000000000,0.383127000000000,0.343744000000000,0.312496000000000,0.289198000000000,0.260038000000000,0.228202000000000,0.207908000000000,0.202370000000000,0.197599000000000,0.195124000000000,0.211612000000000,0.271952000000000,0.362753000000000,0.452782000000000,0.512549000000000,0.527120000000000,0.534660000000000,0.561732000000000,0.609447000000000,0.664217000000000,0.705454000000000,0.735261000000000,0.740877000000000,0.742087000000000
VOC 2014,PPG1252-7,BERMUDA ONION,151,96,143,48.15511724,30.19525584,-17.51179821,0.249210000000000,0.306262000000000,0.314800000000000,0.310942000000000,0.295304000000000,0.274103000000000,0.250260000000000,0.230734000000000,0.204982000000000,0.179610000000000,0.161239000000000,0.145948000000000,0.126237000000000,0.108961000000000,0.104082000000000,0.104953000000000,0.106499000000000,0.109740000000000,0.136551000000000,0.191191000000000,0.259948000000000,0.316649000000000,0.339000000000000,0.350467000000000,0.371324000000000,0.403739000000000,0.437338000000000,0.460940000000000,0.476920000000000,0.476773000000000,0.475892000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-01,OCEANIA,66,91,100,37.07024554,-6.79631536,-8.72167140,0.113079000000000,0.120743000000000,0.122714000000000,0.123821000000000,0.125145000000000,0.126479000000000,0.128053000000000,0.128690000000000,0.128010000000000,0.126461000000000,0.123463000000000,0.120099000000000,0.115151000000000,0.109644000000000,0.103194000000000,0.095135000000000,0.087130000000000,0.080370000000000,0.076630000000000,0.073813000000000,0.070889000000000,0.069209000000000,0.068870000000000,0.069626000000000,0.070544000000000,0.071555000000000,0.072156000000000,0.072227000000000,0.072014000000000,0.072104000000000,0.072650000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-02,SORCERER'S SPELL,102,127,133,51.48652963,-7.31660366,-6.67643288,0.200993000000000,0.226261000000000,0.229885000000000,0.231532000000000,0.232344000000000,0.233353000000000,0.235125000000000,0.236082000000000,0.234997000000000,0.232830000000000,0.229698000000000,0.226189000000000,0.221729000000000,0.216623000000000,0.210884000000000,0.203341000000000,0.195122000000000,0.186359000000000,0.177745000000000,0.168407000000000,0.158040000000000,0.149405000000000,0.145333000000000,0.143221000000000,0.141851000000000,0.141693000000000,0.142411000000000,0.143522000000000,0.145063000000000,0.145275000000000,0.145413000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-03,TWILIGHT STROLL,116,140,141,56.35772930,-7.94163647,-4.05645206,0.206412000000000,0.234979000000000,0.243886000000000,0.252933000000000,0.264733000000000,0.272461000000000,0.275245000000000,0.276218000000000,0.276159000000000,0.277285000000000,0.279487000000000,0.280872000000000,0.281380000000000,0.277063000000000,0.267157000000000,0.251368000000000,0.231296000000000,0.214542000000000,0.205910000000000,0.201468000000000,0.196881000000000,0.195187000000000,0.196564000000000,0.204207000000000,0.214122000000000,0.221143000000000,0.222094000000000,0.219314000000000,0.210486000000000,0.204426000000000,0.203811000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-04,POLARIS,162,176,174,70.71275533,-4.70010228,-1.34629842,0.316988000000000,0.394687000000000,0.412604000000000,0.421300000000000,0.428834000000000,0.433321000000000,0.435946000000000,0.436349000000000,0.435386000000000,0.434909000000000,0.435498000000000,0.435676000000000,0.436616000000000,0.436073000000000,0.433629000000000,0.430122000000000,0.425490000000000,0.418892000000000,0.410158000000000,0.399051000000000,0.385674000000000,0.373972000000000,0.365490000000000,0.360847000000000,0.357015000000000,0.354420000000000,0.353711000000000,0.355446000000000,0.357086000000000,0.356185000000000,0.355718000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-05,OYSTER WHITE,71,84,92,34.82453234,-2.90027125,-6.82028288,0.103964000000000,0.108736000000000,0.109146000000000,0.107994000000000,0.107008000000000,0.105797000000000,0.104738000000000,0.103826000000000,0.102169000000000,0.100403000000000,0.098349000000000,0.096258000000000,0.093614000000000,0.090676000000000,0.087822000000000,0.083442000000000,0.079559000000000,0.075928000000000,0.073544000000000,0.072137000000000,0.070788000000000,0.070030000000000,0.070016000000000,0.070702000000000,0.071571000000000,0.072300000000000,0.072156000000000,0.071459000000000,0.070302000000000,0.069957000000000,0.069925000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-06,THUNDERBOLT,126,135,130,55.47230724,-4.10972883,1.15512777,0.184381000000000,0.203967000000000,0.210487000000000,0.217526000000000,0.226401000000000,0.230975000000000,0.232979000000000,0.233330000000000,0.232993000000000,0.233767000000000,0.236033000000000,0.239152000000000,0.242382000000000,0.244748000000000,0.245092000000000,0.244097000000000,0.242378000000000,0.238325000000000,0.233233000000000,0.226681000000000,0.218819000000000,0.211771000000000,0.206953000000000,0.203739000000000,0.200892000000000,0.198347000000000,0.196779000000000,0.196830000000000,0.196993000000000,0.195899000000000,0.194624000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-07,BAY OF FUNDY,207,210,200,83.57603075,-2.34812825,3.55241484,0.377426000000000,0.518480000000000,0.559548000000000,0.574991000000000,0.591777000000000,0.601731000000000,0.606759000000000,0.608412000000000,0.610123000000000,0.613737000000000,0.619596000000000,0.627743000000000,0.636064000000000,0.643089000000000,0.645998000000000,0.648323000000000,0.647590000000000,0.644300000000000,0.639510000000000,0.633390000000000,0.626026000000000,0.619194000000000,0.612640000000000,0.609094000000000,0.606552000000000,0.604010000000000,0.602777000000000,0.601982000000000,0.601752000000000,0.598985000000000,0.597523000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-08,GALE FORCE,192,200,193,79.80461050,-3.71758249,1.49732368,0.365919000000000,0.491888000000000,0.525393000000000,0.535061000000000,0.544628000000000,0.551018000000000,0.557247000000000,0.561262000000000,0.563788000000000,0.566562000000000,0.569713000000000,0.572446000000000,0.575669000000000,0.578219000000000,0.578315000000000,0.578313000000000,0.576197000000000,0.571703000000000,0.564789000000000,0.553915000000000,0.540017000000000,0.527719000000000,0.518833000000000,0.516084000000000,0.514085000000000,0.513119000000000,0.515168000000000,0.519322000000000,0.524363000000000,0.525059000000000,0.526730000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-09,SOOTHING SAPPHIRE,71,84,92,34.83396056,-2.94106093,-6.80556275,0.104277000000000,0.108581000000000,0.108963000000000,0.107853000000000,0.106957000000000,0.105857000000000,0.104828000000000,0.103886000000000,0.102210000000000,0.100483000000000,0.098459000000000,0.096449000000000,0.093875000000000,0.090787000000000,0.087802000000000,0.083512000000000,0.079629000000000,0.075827000000000,0.073514000000000,0.072137000000000,0.070738000000000,0.070019000000000,0.070016000000000,0.070702000000000,0.071582000000000,0.072412000000000,0.072309000000000,0.071480000000000,0.070291000000000,0.069957000000000,0.070100000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-10,HATTERAS GRAY,92,115,126,46.90560085,-5.08762968,-9.43301155,0.189458000000000,0.211706000000000,0.212112000000000,0.210167000000000,0.208211000000000,0.205787000000000,0.203385000000000,0.201999000000000,0.198915000000000,0.195862000000000,0.192304000000000,0.188465000000000,0.182859000000000,0.176352000000000,0.168637000000000,0.159130000000000,0.149315000000000,0.141163000000000,0.135960000000000,0.132512000000000,0.128143000000000,0.125254000000000,0.124134000000000,0.125323000000000,0.127270000000000,0.129017000000000,0.129079000000000,0.127260000000000,0.123230000000000,0.121043000000000,0.119659000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-11,SEASTONE,131,153,163,61.93527144,-5.10045644,-8.62903952,0.292668000000000,0.368516000000000,0.376766000000000,0.374951000000000,0.370045000000000,0.366163000000000,0.362791000000000,0.361803000000000,0.359518000000000,0.357048000000000,0.353493000000000,0.346752000000000,0.337861000000000,0.327390000000000,0.317226000000000,0.303812000000000,0.288552000000000,0.275435000000000,0.268229000000000,0.263318000000000,0.257570000000000,0.253585000000000,0.252971000000000,0.254879000000000,0.257602000000000,0.259471000000000,0.258975000000000,0.255462000000000,0.247782000000000,0.242744000000000,0.239750000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-12,COOL GRAY,197,210,215,83.38203342,-3.21805966,-4.78229488,0.396274000000000,0.613057000000000,0.684007000000000,0.693048000000000,0.691255000000000,0.689402000000000,0.686802000000000,0.684905000000000,0.681055000000000,0.676313000000000,0.673213000000000,0.667997000000000,0.662501000000000,0.654861000000000,0.644843000000000,0.632605000000000,0.616127000000000,0.601373000000000,0.592867000000000,0.588083000000000,0.582371000000000,0.579879000000000,0.579965000000000,0.585739000000000,0.591709000000000,0.595871000000000,0.596861000000000,0.593220000000000,0.584113000000000,0.575277000000000,0.567502000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-13,FORETELL,164,175,180,70.69527300,-2.37317170,-4.66532235,0.349320000000000,0.450188000000000,0.467100000000000,0.466684000000000,0.463984000000000,0.460380000000000,0.457275000000000,0.453924000000000,0.449827000000000,0.445801000000000,0.441523000000000,0.437287000000000,0.433363000000000,0.428905000000000,0.424069000000000,0.419407000000000,0.415491000000000,0.410311000000000,0.404846000000000,0.398769000000000,0.391819000000000,0.385396000000000,0.379623000000000,0.375710000000000,0.372219000000000,0.369282000000000,0.366688000000000,0.364585000000000,0.363017000000000,0.359766000000000,0.357127000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-14,STORMY,176,189,195,75.88693035,-3.37361513,-4.93365852,0.374087000000000,0.507694000000000,0.537647000000000,0.543661000000000,0.546458000000000,0.548316000000000,0.549962000000000,0.550633000000000,0.549621000000000,0.548023000000000,0.546418000000000,0.542643000000000,0.535681000000000,0.525444000000000,0.511511000000000,0.494153000000000,0.473815000000000,0.459235000000000,0.454936000000000,0.453040000000000,0.449948000000000,0.449968000000000,0.454661000000000,0.475257000000000,0.500784000000000,0.521479000000000,0.529956000000000,0.523897000000000,0.504641000000000,0.490821000000000,0.493961000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-15,QUEST,189,194,193,78.00221974,-1.26972316,-0.84901223,0.371925000000000,0.502820000000000,0.535060000000000,0.540390000000000,0.543616000000000,0.545175000000000,0.544779000000000,0.543658000000000,0.541665000000000,0.540297000000000,0.539751000000000,0.539234000000000,0.539409000000000,0.538745000000000,0.536820000000000,0.534992000000000,0.532911000000000,0.530303000000000,0.527610000000000,0.524595000000000,0.522736000000000,0.519599000000000,0.515617000000000,0.512810000000000,0.510391000000000,0.507550000000000,0.504713000000000,0.500082000000000,0.496874000000000,0.492565000000000,0.489229000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-16,ARTIFACT,106,129,138,52.61323397,-6.08686607,-8.21818075,0.220129000000000,0.251653000000000,0.254915000000000,0.255495000000000,0.254967000000000,0.254468000000000,0.254055000000000,0.253512000000000,0.250802000000000,0.247669000000000,0.243615000000000,0.239184000000000,0.233839000000000,0.227334000000000,0.220119000000000,0.210043000000000,0.199401000000000,0.189149000000000,0.181436000000000,0.175294000000000,0.168213000000000,0.162488000000000,0.160964000000000,0.160914000000000,0.161653000000000,0.162799000000000,0.163275000000000,0.162533000000000,0.161016000000000,0.159180000000000,0.158092000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-17,BLUE OPAL,186,200,215,80.03005767,-1.53210040,-10.10506109,0.387061000000000,0.602531000000000,0.673906000000000,0.686969000000000,0.688156000000000,0.690125000000000,0.687527000000000,0.683155000000000,0.672865000000000,0.656480000000000,0.638803000000000,0.619230000000000,0.598610000000000,0.578909000000000,0.565475000000000,0.552946000000000,0.535492000000000,0.520603000000000,0.518807000000000,0.521954000000000,0.524389000000000,0.523773000000000,0.520219000000000,0.524811000000000,0.539583000000000,0.561388000000000,0.579519000000000,0.582947000000000,0.578923000000000,0.570587000000000,0.563142000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-18,DEBONAIRE,202,210,219,83.75001424,-0.27586481,-6.44834812,0.390753000000000,0.617252000000000,0.697659000000000,0.714711000000000,0.718515000000000,0.721314000000000,0.721607000000000,0.719616000000000,0.712732000000000,0.700012000000000,0.685709000000000,0.669013000000000,0.652301000000000,0.636555000000000,0.627671000000000,0.621336000000000,0.610233000000000,0.601188000000000,0.603697000000000,0.610848000000000,0.617425000000000,0.617623000000000,0.611587000000000,0.612788000000000,0.626289000000000,0.648271000000000,0.667908000000000,0.674077000000000,0.676827000000000,0.672298000000000,0.665823000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-19,FAVORITE FLANNEL,112,119,126,49.79305403,-1.15581694,-4.93496036,0.195184000000000,0.214284000000000,0.216012000000000,0.213712000000000,0.211404000000000,0.208381000000000,0.205211000000000,0.203171000000000,0.200044000000000,0.197156000000000,0.194300000000000,0.191803000000000,0.189238000000000,0.186481000000000,0.184457000000000,0.181656000000000,0.179979000000000,0.178027000000000,0.175547000000000,0.173708000000000,0.171389000000000,0.169353000000000,0.167421000000000,0.165137000000000,0.163128000000000,0.161749000000000,0.159750000000000,0.157397000000000,0.154629000000000,0.152372000000000,0.150194000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-20,COAST OF MAINE,146,160,169,64.98276753,-2.46328665,-6.98408195,0.297809000000000,0.367039000000000,0.382257000000000,0.389649000000000,0.395027000000000,0.399005000000000,0.400614000000000,0.400210000000000,0.396840000000000,0.392473000000000,0.387912000000000,0.381624000000000,0.369944000000000,0.354219000000000,0.341985000000000,0.331973000000000,0.316783000000000,0.304785000000000,0.305736000000000,0.307710000000000,0.308837000000000,0.309298000000000,0.312743000000000,0.325652000000000,0.341037000000000,0.353009000000000,0.356935000000000,0.352734000000000,0.340658000000000,0.331407000000000,0.332641000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-21,ACCELERATION,127,145,161,59.43117534,-2.64028217,-11.24998330,0.288417000000000,0.353727000000000,0.362280000000000,0.362416000000000,0.359535000000000,0.356781000000000,0.352878000000000,0.348668000000000,0.341652000000000,0.333704000000000,0.325860000000000,0.316763000000000,0.304379000000000,0.289186000000000,0.277741000000000,0.267110000000000,0.253286000000000,0.242209000000000,0.240197000000000,0.239413000000000,0.237788000000000,0.236963000000000,0.237802000000000,0.244508000000000,0.251471000000000,0.256581000000000,0.256919000000000,0.253177000000000,0.243365000000000,0.236788000000000,0.234556000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-22,LICENSE TO DREAM,101,118,134,48.74954116,-2.30280687,-11.20889643,0.212840000000000,0.240962000000000,0.242151000000000,0.240396000000000,0.237758000000000,0.234501000000000,0.230226000000000,0.226548000000000,0.221188000000000,0.215033000000000,0.208989000000000,0.202659000000000,0.193891000000000,0.183726000000000,0.175705000000000,0.168282000000000,0.159652000000000,0.152067000000000,0.150195000000000,0.149060000000000,0.147492000000000,0.146631000000000,0.147259000000000,0.150398000000000,0.153720000000000,0.156437000000000,0.156685000000000,0.153488000000000,0.147883000000000,0.144166000000000,0.142677000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-23,ASTER PETAL,212,219,224,87.01341337,-1.21023700,-4.17016758,0.397636000000000,0.643346000000000,0.736407000000000,0.754443000000000,0.757482000000000,0.760285000000000,0.761055000000000,0.760577000000000,0.757486000000000,0.752317000000000,0.746852000000000,0.738622000000000,0.725420000000000,0.709028000000000,0.696669000000000,0.689544000000000,0.676377000000000,0.667299000000000,0.669681000000000,0.675762000000000,0.677080000000000,0.677632000000000,0.678108000000000,0.687254000000000,0.698357000000000,0.708038000000000,0.709483000000000,0.704618000000000,0.695614000000000,0.687716000000000,0.678835000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-24,INEVITABLE,157,173,185,69.78458690,-2.52665515,-8.86592652,0.351677000000000,0.472260000000000,0.494256000000000,0.493928000000000,0.489943000000000,0.486502000000000,0.481233000000000,0.476975000000000,0.469863000000000,0.461990000000000,0.455293000000000,0.446151000000000,0.435428000000000,0.421690000000000,0.410380000000000,0.399065000000000,0.384485000000000,0.372183000000000,0.368963000000000,0.367097000000000,0.364206000000000,0.362967000000000,0.363013000000000,0.368523000000000,0.373917000000000,0.377342000000000,0.378211000000000,0.373125000000000,0.362561000000000,0.354633000000000,0.349017000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-25,WINTER'S BREATH,212,221,220,87.44930536,-2.71166012,-1.13781876,0.395271000000000,0.624159000000000,0.704774000000000,0.720347000000000,0.724606000000000,0.729266000000000,0.732682000000000,0.734908000000000,0.735584000000000,0.735361000000000,0.735469000000000,0.734027000000000,0.732181000000000,0.728944000000000,0.722699000000000,0.714745000000000,0.703906000000000,0.693362000000000,0.687346000000000,0.684151000000000,0.679944000000000,0.676751000000000,0.675838000000000,0.679784000000000,0.686135000000000,0.691800000000000,0.693374000000000,0.687646000000000,0.681081000000000,0.673756000000000,0.663289000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-26,SIMPLY ELEGANT,206,222,229,87.56939673,-4.03386727,-5.76665761,0.403709000000000,0.655823000000000,0.756341000000000,0.779353000000000,0.788034000000000,0.793969000000000,0.797196000000000,0.797974000000000,0.796761000000000,0.792322000000000,0.786604000000000,0.777591000000000,0.762302000000000,0.742321000000000,0.723333000000000,0.706141000000000,0.682701000000000,0.663488000000000,0.659189000000000,0.658339000000000,0.655511000000000,0.651820000000000,0.651612000000000,0.662072000000000,0.676747000000000,0.690087000000000,0.696041000000000,0.689467000000000,0.676909000000000,0.666877000000000,0.656257000000000
